time,latitude,longitude,depth,mag,magNst,rms,id,updated,place
2020-07-08T21:23:34.591Z,37.5281,-117.4357,5.5,3,26,0.1566,nn00758285,2020-09-19T20:57:58.040Z,"26 km SW of Goldfield, Nevada"
2020-07-08T19:18:50.815Z,38.1766,-117.8855,9.9,2.5,10,0.0997,nn00758264,2020-09-19T20:57:58.040Z,"30 km SE of Mina, Nevada"
2020-07-08T17:30:46.900Z,36.8143333,-121.5348333,4.25,2.6,89,0.15,nc73423441,2020-09-19T20:57:57.040Z,"4km S of San Juan Bautista, CA"
2020-07-08T14:23:09.242Z,38.1309,-118.0317,7.5,2.6,12,0.1263,nn00758209,2020-09-19T20:57:57.040Z,"29 km SSE of Mina, Nevada"
2020-07-08T10:13:02.718Z,44.1342,-115.0848,13.1,2.9,40,0.39,us7000ajz5,2020-09-19T20:57:57.040Z,"14 km SW of Stanley, Idaho"
2020-07-07T20:04:04.787Z,44.311,-115.2025,10,2.5,52,1.1,us7000ajm7,2020-09-11T22:14:26.040Z,"23 km WNW of Stanley, Idaho"
2020-07-07T17:48:31.382Z,44.463,-115.1622,16.24,2.5,56,0.92,us7000ajkl,2020-09-11T22:14:26.040Z,"32 km NNW of Stanley, Idaho"
2020-07-07T14:06:41.980Z,38.0688333,-118.7436667,2.44,2.56,38,0.05,nc73423006,2020-09-11T22:14:26.040Z,"28km SE of Bodie, CA"
2020-07-07T12:29:39.793Z,38.1448,-117.9484,10,2.5,58,0.52,us7000ajf7,2020-09-11T22:14:26.040Z,"30 km SSE of Mina, Nevada"
2020-07-07T08:15:29.980Z,38.1434,-117.8876,10.7,2.7,12,0.1335,nn00757753,2020-09-11T22:14:25.040Z,"33 km SE of Mina, Nevada"
2020-07-07T06:22:39.635Z,38.1281,-118.0459,3.3,2.6,13,0.1287,nn00757723,2020-09-11T22:14:24.040Z,"29 km S of Mina, Nevada"
2020-07-07T03:39:50.971Z,37.527,-117.4389,6.8,3,23,0.16,nn00757683,2020-09-11T22:14:24.040Z,"26 km SW of Goldfield, Nevada"
2020-07-07T03:02:01.650Z,40.2971667,-123.3636667,32.95,2.94,55,0.14,nc73422801,2020-09-11T22:14:23.040Z,"32km SSW of Hayfork, CA"
2020-07-07T02:34:01.690Z,33.3456667,-116.3713333,11.36,3.15,229,0.22,ci39282359,2020-09-11T22:14:23.040Z,"10km N of Borrego Springs, CA"
2020-07-07T02:10:27.940Z,44.1526,-115.1005,10,2.9,76,0.54,us7000aj7y,2020-09-11T22:14:23.040Z,"14 km WSW of Stanley, Idaho"
2020-07-07T01:05:58.963Z,37.5243,-117.4412,7.3,3.2,21,0.1364,nn00757652,2020-09-11T22:14:23.040Z,"27 km SW of Goldfield, Nevada"
2020-07-06T22:55:09.200Z,36.7478333,-121.4556667,7.02,2.88,51,0.18,nc73422696,2020-09-11T22:14:22.040Z,"11km SW of Ridgemark, CA"
2020-07-06T21:40:47.360Z,38.1326,-118.011,6,2.5,12,0.1754,nn00757599,2020-09-11T22:14:22.040Z,"29 km SSE of Mina, Nevada"
2020-07-06T18:12:45.578Z,38.0755,-118.5515,0.8,2.7,14,0.2028,nn00757538,2020-09-11T22:14:21.040Z,"29 km NNW of Benton, California"
2020-07-06T14:42:24.985Z,38.1653,-117.8506,8.3,2.8,14,0.145,nn00757488,2020-09-11T22:14:21.040Z,"33 km SE of Mina, Nevada"
2020-07-06T13:46:15.677Z,38.1834,-117.8933,6.1,2.5,14,0.1198,nn00757472,2020-09-11T22:14:20.040Z,"29 km SE of Mina, Nevada"
2020-07-06T13:41:59.800Z,36.4518333,-117.9616667,5.07,2.96,163,0.16,ci39281447,2020-09-11T22:14:20.040Z,"18km SSE of Lone Pine, CA"
2020-07-06T13:25:05.710Z,36.453,-117.993,5.08,2.6,64,0.16,ci39281423,2020-09-11T22:14:20.040Z,"16km SSE of Lone Pine, CA"
2020-07-06T12:44:32.327Z,44.5513,-115.2125,10,2.7,102,0.59,us7000aiq8,2020-09-11T22:14:20.040Z,"43 km NNW of Stanley, Idaho"
2020-07-06T09:11:49.271Z,38.1814,-117.891,5.4,2.8,15,0.1616,nn00757373,2020-09-11T22:14:19.040Z,"30 km SE of Mina, Nevada"
2020-07-06T08:22:17.575Z,38.1361,-118.0267,7.7,3,14,0.1278,nn00757359,2020-09-11T22:14:19.040Z,"29 km SSE of Mina, Nevada"
2020-07-06T07:53:40.480Z,36.4516667,-117.996,5.95,2.6,66,0.14,ci39281183,2020-09-11T22:14:19.040Z,"16km SSE of Lone Pine, CA"
2020-07-06T06:12:54.847Z,38.1856,-117.8907,5.6,4.5,10,0.157,nn00757297,2020-09-11T22:14:19.040Z,"29 km SE of Mina, Nevada"
2020-07-06T06:10:37.043Z,38.1758,-117.884,6.5,3.4,14,0.1907,nn00757294,2020-09-11T22:14:19.040Z,"30 km SE of Mina, Nevada"
2020-07-06T03:05:16.320Z,34.6063333,-116.6376667,7.35,3.03,176,0.14,ci39281039,2020-09-11T22:14:18.040Z,"35km ENE of Lucerne Valley, CA"
2020-07-06T00:41:09.421Z,44.2577,-115.051,10,2.6,52,0.94,us7000aii4,2020-09-11T22:14:18.040Z,"10 km WNW of Stanley, Idaho"
2020-07-05T22:05:38.901Z,44.1203,-115.064,10,2.9,44,0.96,us7000aify,2020-09-11T22:14:17.040Z,"14 km SW of Stanley, Idaho"
2020-07-05T18:39:13.089Z,44.5379,-115.2489,10,3,86,1.16,us7000aid2,2020-09-11T22:14:16.040Z,"43 km NW of Stanley, Idaho"
2020-07-05T18:01:04.984Z,38.1218,-118.0094,1.7,2.6,3,0.1905,nn00757130,2020-09-11T22:14:16.040Z,"31 km SSE of Mina, Nevada"
2020-07-05T17:20:09.520Z,40.2268333,-124.155,11.24,2.7,12,0.11,nc73422076,2020-09-11T22:14:16.040Z,"16km SE of Petrolia, CA"
2020-07-05T17:16:57.407Z,44.1275,-115.0908,10,2.6,22,0.6,us7000aic6,2020-09-11T22:14:16.040Z,"15 km SW of Stanley, Idaho"
2020-07-05T16:14:07.710Z,38.788,-122.7663333,0.92,3.97,3,0.07,nc73421981,2020-09-11T22:14:16.040Z,"2km NW of The Geysers, CA"
2020-07-05T12:17:01.200Z,32.8655,-116.2268333,10.16,3.42,260,0.27,ci39280319,2020-09-11T22:14:14.040Z,"26km WNW of Ocotillo, CA"
2020-07-05T10:53:26.688Z,44.3047,-115.0228,10,2.5,54,0.76,us7000ai8q,2020-09-11T22:14:14.040Z,"11 km NW of Stanley, Idaho"
2020-07-05T05:56:11.230Z,36.4536667,-117.982,4.41,2.77,25,0.19,ci39280095,2020-09-11T22:14:13.040Z,"17km SSE of Lone Pine, CA"
2020-07-05T03:16:27.830Z,35.6511667,-117.4855,9.5,2.57,25,0.12,ci39279935,2020-09-11T22:14:13.040Z,"15km SSW of Searles Valley, CA"
2020-07-04T22:28:20.480Z,40.397,-125.3353333,19.15,2.7,17,0.21,nc73421516,2020-09-11T22:14:12.040Z,"89km W of Petrolia, CA"
2020-07-04T20:09:37.960Z,38.054,-118.7341667,6.99,3.18,18,0.05,nc73421471,2020-09-11T22:14:12.040Z,"30km SE of Bodie, CA"
2020-07-04T15:45:19.368Z,38.1754,-117.8628,4.7,3,14,0.1472,nn00756756,2020-09-11T22:14:11.040Z,"32 km SE of Mina, Nevada"
2020-07-04T13:12:53.180Z,40.2211667,-121.1438333,4.98,3.09,32,0.14,nc73421341,2020-09-11T22:14:11.040Z,"2km NE of Prattville, CA"
2020-07-04T12:58:11.955Z,37.5209,-117.4439,9.5,3.3,20,0.1618,nn00756704,2020-09-11T22:14:11.040Z,"27 km SW of Goldfield, Nevada"
2020-07-04T12:56:20.756Z,44.1338,-115.0892,10,2.7,48,0.66,us7000ahxc,2020-09-11T22:14:11.040Z,"15 km SW of Stanley, Idaho"
2020-07-04T12:28:43.217Z,38.1434,-117.9933,9.8,2.6,12,0.0751,nn00756684,2020-09-11T22:14:11.040Z,"29 km SSE of Mina, Nevada"
2020-07-04T11:55:22.318Z,38.1457,-117.8883,10.3,2.7,15,0.1183,nn00756661,2020-09-11T22:14:10.040Z,"33 km SE of Mina, Nevada"
2020-07-04T02:57:23.083Z,44.2148,-115.0973,10,3.3,112,1.12,us7000ahqj,2020-09-11T22:14:08.040Z,"12 km W of Stanley, Idaho"
2020-07-04T02:56:49.294Z,44.2324,-115.0934,10,2.5,8,0.68,us7000ahqh,2020-09-11T22:14:08.040Z,"12 km W of Stanley, Idaho"
2020-07-03T22:22:53.670Z,38.0436667,-118.8163333,2.7,2.9,38,0.1,nc73420996,2020-09-11T22:14:06.040Z,"25km SE of Bodie, CA"
2020-07-03T19:09:24.675Z,37.5251,-117.4368,6.4,2.5,22,0.1433,nn00756404,2020-09-11T22:14:04.040Z,"27 km SW of Goldfield, Nevada"
2020-07-03T18:43:58.699Z,37.5253,-117.4354,6,3.4,24,0.1958,nn00756389,2020-09-11T22:14:04.040Z,"26 km SW of Goldfield, Nevada"
2020-07-03T18:32:09.146Z,38.1265,-118.0034,9.8,2.5,12,0.1284,nn00756380,2020-09-11T22:14:03.040Z,"30 km SSE of Mina, Nevada"
2020-07-03T18:22:48.200Z,38.0416667,-118.8151667,2.74,2.54,27,0.07,nc73420911,2020-09-11T22:14:03.040Z,"26km SE of Bodie, CA"
2020-07-03T18:21:24.890Z,38.1436,-117.8837,9.2,2.5,11,0.0957,nn00756375,2020-09-11T22:14:03.040Z,"33 km SE of Mina, Nevada"
2020-07-03T18:16:36.630Z,32.726,-116.0556667,10.2,2.58,26,0.23,ci39278103,2020-09-11T22:14:03.040Z,"6km W of Ocotillo, CA"
2020-07-03T16:13:48.940Z,38.039,-118.7678333,6.11,2.7,32,0.06,nc73420871,2020-09-11T22:14:01.040Z,"29km SE of Bodie, CA"
2020-07-03T15:40:03.070Z,33.6705,-116.7223333,16.23,2.72,17,0.19,ci39277879,2020-09-11T22:14:00.040Z,"8km S of Idyllwild, CA"
2020-07-03T15:24:01.354Z,44.499,-115.181,10,3,76,0.41,us7000ahg0,2020-09-11T22:14:00.040Z,"36 km NNW of Stanley, Idaho"
2020-07-03T14:50:35.608Z,38.185,-117.7627,6.8,2.5,3,0.1474,nn00756303,2020-09-11T22:14:00.040Z,"37 km SE of Mina, Nevada"
2020-07-03T13:50:28.005Z,44.3889,-115.1804,10,3.8,85,1.15,us7000ahdm,2020-09-11T22:14:00.040Z,"27 km NW of Stanley, Idaho"
2020-07-03T13:49:37.914Z,44.3887,-115.1698,10,3.9,100,0.71,us7000ahdl,2020-09-11T22:14:00.040Z,"26 km NW of Stanley, Idaho"
2020-07-03T13:34:25.514Z,42.0328,-126.0737,10,3.2,92,0.65,us7000ahdg,2020-09-11T22:14:00.040Z,"141 km WSW of Pistol River, Oregon"
2020-07-03T04:57:12.830Z,36.6525,-121.2718333,4.43,2.6,77,0.1,nc73420646,2020-09-11T22:13:58.040Z,"16km SSE of Tres Pinos, CA"
2020-07-03T03:02:22.683Z,38.1545,-117.9477,7.5,2.5,14,0.1374,nn00756095,2020-09-11T22:13:57.040Z,"29 km SSE of Mina, Nevada"
2020-07-03T00:59:25.676Z,38.1754,-117.7735,11.7,2.8,12,0.1918,nn00756064,2020-09-11T22:13:57.040Z,"37 km SE of Mina, Nevada"
2020-07-03T00:58:05.284Z,44.1334,-115.0553,10,2.8,52,0.61,us7000ah1p,2020-09-11T22:13:57.040Z,"13 km SW of Stanley, Idaho"
2020-07-02T23:52:43.288Z,37.5269,-117.4371,7,2.7,20,0.134,nn00756056,2020-09-11T22:13:56.040Z,"26 km SW of Goldfield, Nevada"
2020-07-02T20:44:10.686Z,44.1247,-115.0652,10,2.6,20,0.87,us7000agzb,2020-09-11T22:13:56.040Z,"14 km SW of Stanley, Idaho"
2020-07-02T19:34:04.195Z,38.1716,-117.8956,10.1,2.8,15,0.1413,nn00755991,2020-09-11T22:13:55.040Z,"30 km SE of Mina, Nevada"
2020-07-02T18:49:41.090Z,37.4646667,-118.7313333,5.11,3.42,35,0.06,nc73420366,2020-09-11T22:13:55.040Z,"12km SSW of Toms Place, CA"
2020-07-02T16:12:49.130Z,37.4626667,-118.7315,4.23,2.72,37,0.07,nc73420296,2020-09-11T22:13:54.040Z,"12km SSW of Toms Place, CA"
2020-07-02T10:53:09.335Z,38.171,-117.806,9.8,3,15,0.1695,nn00755850,2020-09-11T22:13:53.040Z,"35 km SE of Mina, Nevada"
2020-07-02T09:14:53.805Z,44.5433,-115.2164,10,2.5,26,0.66,us7000agx7,2020-09-11T22:13:52.040Z,"42 km NNW of Stanley, Idaho"
2020-07-02T08:17:52.121Z,37.5278,-117.4307,7.9,2.5,15,0.1502,nn00755806,2020-09-11T22:13:52.040Z,"26 km SW of Goldfield, Nevada"
2020-07-02T06:10:20.487Z,37.5224,-117.4485,4.4,2.9,8,0.1629,nn00755777,2020-09-11T22:13:51.040Z,"27 km SW of Goldfield, Nevada"
2020-07-02T06:10:03.667Z,37.5268,-117.4372,6.8,2.9,20,0.127,nn00755754,2020-09-11T22:13:51.040Z,"26 km SW of Goldfield, Nevada"
2020-07-02T04:36:10.220Z,45.0117,-114.4597,18.51,2.8,36,0.51,us7000agnc,2020-09-11T22:13:51.040Z,"47 km WSW of Salmon, Idaho"
2020-07-02T04:02:44.790Z,36.8001667,-121.3785,5.56,2.63,62,0.13,nc73420031,2020-09-11T22:13:50.040Z,"2km SW of Ridgemark, CA"
2020-07-01T22:48:50.941Z,37.5265,-117.4405,6.6,2.9,24,0.1519,nn00755652,2020-09-11T22:13:49.040Z,"27 km SW of Goldfield, Nevada"
2020-07-01T17:06:09.530Z,33.074,-115.6218333,10.91,2.62,26,0.26,ci39275615,2020-09-11T22:13:48.040Z,"4km N of Westmorland, CA"
2020-07-01T16:40:11.264Z,44.136,-115.0703,10,3.1,56,0.81,us7000afyy,2020-09-11T22:13:48.040Z,"13 km SW of Stanley, Idaho"
2020-07-01T11:56:19.139Z,44.3798,-115.1559,10,2.8,26,0.53,us7000aftk,2020-09-11T22:13:47.040Z,"25 km NW of Stanley, Idaho"
2020-07-01T06:23:40.677Z,38.1578,-117.9278,9.1,2.6,8,0.1508,nn00755462,2020-09-11T22:13:46.040Z,"30 km SSE of Mina, Nevada"
2020-07-01T06:04:31.771Z,38.1869,-117.7892,6.9,2.5,8,0.0933,nn00755457,2020-09-11T22:13:46.040Z,"35 km SE of Mina, Nevada"
2020-07-01T01:11:03.904Z,44.1274,-115.0918,9.81,3.6,46,0.75,us7000afix,2020-09-11T22:13:45.040Z,"15 km SW of Stanley, Idaho"
2020-06-30T20:11:26.940Z,38.147,-117.9729,11.3,2.6,7,0.1465,nn00755378,2020-09-05T17:35:37.040Z,"29 km SSE of Mina, Nevada"
2020-06-30T18:10:31.240Z,38.9898333,-111.4376667,-0.53,2.74,16,0.15,uu60399852,2020-09-05T17:35:37.040Z,"29km WSW of Ferron, Utah"
2020-06-30T18:08:04.333Z,44.3525,-115.1822,14.06,2.5,64,0.61,us7000afxg,2020-09-05T17:35:39.040Z,southern Idaho
2020-06-30T17:19:21.450Z,32.2251667,-115.2405,16.58,3.21,116,0.36,ci39274191,2020-09-05T17:35:37.040Z,"7km W of Alberto Oviedo Mota, B.C., MX"
2020-06-30T15:48:10.932Z,38.1445,-117.9967,3.8,2.7,9,0.1532,nn00755316,2020-09-05T17:35:37.040Z,"29 km SSE of Mina, Nevada"
2020-06-30T15:23:47.288Z,37.7019,-117.6966,6.8,3.2,11,0.1452,nn00755304,2020-09-05T17:35:37.040Z,"8 km SW of Silver Peak, Nevada"
2020-06-30T11:27:05.406Z,38.1779,-117.9594,3.2,2.5,9,0.1428,nn00755259,2020-09-05T17:35:36.040Z,"26 km SSE of Mina, Nevada"
2020-06-30T11:24:20.453Z,38.1767,-117.9622,2.9,2.9,9,0.1473,nn00755257,2020-09-05T17:35:36.040Z,"26 km SSE of Mina, Nevada"
2020-06-30T10:20:27.570Z,38.1596,-117.9551,7.9,2.5,10,0.1333,nn00755237,2020-09-05T17:35:36.040Z,"28 km SSE of Mina, Nevada"
2020-06-30T10:04:28.208Z,38.1435,-117.9966,4,2.9,10,0.1442,nn00755231,2020-09-05T17:35:36.040Z,"29 km SSE of Mina, Nevada"
2020-06-30T09:24:23.549Z,38.1539,-117.9583,8.3,5,7,0.2511,nn00755218,2020-09-05T17:35:36.040Z,"29 km SSE of Mina, Nevada"
2020-06-30T06:59:24.901Z,38.1194,-118.0826,7.6,2.7,10,0.1455,nn00755187,2020-09-05T17:35:36.040Z,"30 km S of Mina, Nevada"
2020-06-30T00:07:56.853Z,38.1492,-117.9656,8.8,2.5,8,0.1568,nn00755130,2020-09-05T17:35:34.040Z,"65km W of Tonopah, Nevada"
2020-06-29T23:11:21.375Z,38.1664,-117.9464,4.6,2.5,9,0.1229,nn00755123,2020-09-05T17:35:34.040Z,"67km W of Tonopah, Nevada"
2020-06-29T16:42:29.882Z,44.4847,-115.1833,10,3,78,0.5,us7000aeft,2020-09-05T17:35:33.040Z,"35 km NNW of Stanley, Idaho"
2020-06-29T07:07:56.460Z,36.4645,-118.0056667,6.26,2.6,24,0.22,ci39271943,2020-09-05T17:35:32.040Z,"15km SSE of Lone Pine, CA"
2020-06-29T06:53:34.960Z,36.4341667,-117.9816667,2.37,2.53,26,0.25,ci39271919,2020-09-05T17:35:32.040Z,"17km N of Olancha, CA"
2020-06-29T01:55:49.010Z,36.4833333,-117.9756667,7.16,3.55,246,0.22,ci39271783,2020-09-05T17:35:31.040Z,"14km SE of Lone Pine, CA"
2020-06-28T22:13:58.510Z,33.2341667,-115.6945,2.72,3.7,4,0.27,ci39271647,2020-09-05T17:35:31.040Z,"13km SSE of Bombay Beach, CA"
2020-06-28T17:20:41.860Z,38.1145,-118.0912,3.1,2.5,2,0.176,nn00754920,2020-09-05T17:35:30.040Z,"64km SE of Hawthorne, Nevada"
2020-06-28T16:24:09.732Z,44.2828,-115.0848,10,2.5,36,0.64,us7000adsm,2020-09-05T17:35:30.040Z,"13 km WNW of Stanley, Idaho"
2020-06-28T10:59:26.180Z,38.8263333,-122.8091667,1.53,2.56,42,0.07,nc73418371,2020-09-05T17:35:29.040Z,"7km NW of The Geysers, CA"
2020-06-28T09:59:07.110Z,38.8305,-122.8118333,2.53,2.57,9,0.06,nc73418291,2020-09-05T17:35:29.040Z,"8km NW of The Geysers, CA"
2020-06-28T01:40:36.505Z,38.1734,-117.8384,7.6,3.2,14,0.1509,nn00754718,2020-09-05T17:35:27.040Z,"50km WNW of Tonopah, Nevada"
2020-06-27T23:10:55.994Z,38.1644,-117.8914,6.9,2.8,13,0.1987,nn00754672,2020-09-05T17:35:27.040Z,"59km WNW of Tonopah, Nevada"
2020-06-27T20:06:34.910Z,38.6736667,-119.5561667,-0.99,2.68,48,0.07,nc73417896,2020-09-05T17:35:26.040Z,"21km E of Markleeville, CA"
2020-06-27T16:21:48.096Z,38.1412,-117.9756,8.3,2.6,4,0.1361,nn00754551,2020-09-05T17:35:26.040Z,"64km W of Tonopah, Nevada"
2020-06-27T13:37:57.521Z,38.1491,-117.9478,10.6,2.6,4,0.1514,nn00754501,2020-09-05T17:35:26.040Z,"63km W of Tonopah, Nevada"
2020-06-27T11:25:51.860Z,47.49966667,-123.6238333,33.49,3.42,25,0.28,uw61638072,2020-09-05T17:35:26.040Z,"21 km ENE of Amanda Park, Washington"
2020-06-27T08:38:54.953Z,38.1434,-117.9793,11.8,2.6,4,0.1757,nn00754403,2020-09-05T17:35:25.040Z,"65km W of Tonopah, Nevada"
2020-06-27T08:38:46.015Z,44.3895,-115.2102,10,2.9,50,0.53,us7000aczl,2020-09-05T17:35:25.040Z,"28 km NW of Stanley, Idaho"
2020-06-27T05:34:46.790Z,40.4216667,-125.1053333,24.01,2.52,21,0.11,nc73417556,2020-09-05T17:35:26.040Z,"70km W of Petrolia, CA"
2020-06-27T03:06:44.845Z,38.1743,-117.8735,11.3,2.5,14,0.205,nn00754278,2020-09-05T17:35:24.040Z,"57km WNW of Tonopah, Nevada"
2020-06-27T02:05:28.460Z,35.9133333,-117.7063333,9.02,2.88,22,0.14,ci39268871,2020-09-05T17:35:24.040Z,"18km E of Little Lake, CA"
2020-06-27T01:37:34.260Z,38.061,-118.7321667,11.39,2.71,37,0.05,nc73417416,2020-09-05T17:35:24.040Z,"30km SE of Bodie, CA"
2020-06-27T01:32:35.125Z,38.196,-117.7242,3.1,3.6,7,0.1644,nn00754216,2020-09-05T17:35:24.040Z,"40km WNW of Tonopah, Nevada"
2020-06-27T00:35:56.665Z,44.1178,-115.1067,10,3.8,68,0.81,us7000ad1w,2020-09-05T17:35:26.040Z,"17 km SW of Stanley, Idaho"
2020-06-27T00:34:47.618Z,44.132,-115.0911,10,3.4,16,0.59,us7000acsa,2020-09-05T17:35:24.040Z,"15 km SW of Stanley, Idaho"
2020-06-26T23:41:02.010Z,38.0633333,-118.7455,-0.78,2.54,31,0.08,nc73417336,2020-09-05T17:35:24.040Z,"28km SE of Bodie, CA"
2020-06-26T23:03:40.075Z,38.1568,-118.0344,1.8,2.8,12,0.151,nn00754167,2020-09-05T17:35:24.040Z,"68km SE of Hawthorne, Nevada"
2020-06-26T20:12:07.390Z,38.2618,-117.9071,9.5,2.5,13,0.1552,nn00754097,2020-09-05T17:35:24.040Z,"60km WNW of Tonopah, Nevada"
2020-06-26T19:14:30.178Z,38.1541,-118.039,1.8,2.5,13,0.1512,nn00754075,2020-09-05T17:35:24.040Z,"64km SE of Hawthorne, Nevada"
2020-06-26T18:55:39.000Z,36.4451667,-117.9888333,3.5,2.55,13,0.24,ci37448893,2020-06-26T20:58:45.263Z,"17km SSE of Lone Pine, CA"
2020-06-26T18:55:08.110Z,36.442,-117.9836667,4.03,3.21,82,0.17,ci39268303,2020-09-05T17:35:24.040Z,"18km SSE of Lone Pine, CA"
2020-06-26T17:23:10.200Z,36.4783333,-117.9666667,6.78,2.84,20,0.18,ci39268095,2020-09-05T17:35:23.040Z,"15km SE of Lone Pine, CA"
2020-06-26T17:14:13.810Z,36.4358333,-117.9631667,5.04,2.85,20,0.17,ci39268087,2020-09-05T17:35:23.040Z,"18km NNE of Olancha, CA"
2020-06-26T16:57:05.330Z,36.4453333,-117.9783333,4,3.09,66,0.19,ci39268023,2020-09-05T17:35:23.040Z,"18km SSE of Lone Pine, CA"
2020-06-26T14:20:24.657Z,44.2908,-115.1586,10,2.8,46,0.56,us7000ac7a,2020-09-05T17:35:23.040Z,"19 km WNW of Stanley, Idaho"
2020-06-26T11:33:08.211Z,44.3552,-115.2053,12.94,2.7,44,0.61,us7000ac3v,2020-09-05T17:35:23.040Z,"26 km NW of Stanley, Idaho"
2020-06-26T07:39:32.742Z,38.1767,-117.865,5.3,2.5,10,0.1335,nn00753849,2020-09-05T17:35:22.040Z,"56km WNW of Tonopah, Nevada"
2020-06-26T07:38:48.330Z,36.4453333,-117.9818333,4.85,2.57,24,0.2,ci39267255,2020-09-05T17:35:22.040Z,"18km SSE of Lone Pine, CA"
2020-06-26T07:33:53.596Z,44.3841,-115.1803,10,2.8,38,0.61,us7000aby2,2020-09-05T17:35:22.040Z,southern Idaho
2020-06-26T02:23:26.190Z,36.4451667,-117.992,3.94,3.33,91,0.17,ci39266839,2020-09-05T17:35:22.040Z,"17km SSE of Lone Pine, CA"
2020-06-25T22:21:44.100Z,36.4438333,-117.9748333,5.43,3.12,64,0.2,ci39266607,2020-09-05T17:35:21.040Z,"18km SSE of Lone Pine, CA"
2020-06-25T22:17:08.640Z,36.4428333,-117.9746667,5.52,2.85,22,0.17,ci39266591,2020-09-05T17:35:21.040Z,"18km N of Olancha, CA"
2020-06-25T21:22:49.018Z,38.1406,-117.965,1.6,2.6,13,0.129,nn00753654,2020-09-05T17:35:21.040Z,"64km W of Tonopah, Nevada"
2020-06-25T20:09:04.627Z,38.1472,-117.9726,11.4,2.5,13,0.1489,nn00753626,2020-09-05T17:35:21.040Z,"65km W of Tonopah, Nevada"
2020-06-25T19:48:06.100Z,33.4465,-116.4313333,10.7,3.03,165,0.21,ci39266287,2020-09-05T17:35:21.040Z,"22km NNW of Borrego Springs, CA"
2020-06-25T19:06:44.890Z,36.4478333,-117.9895,3.75,3.15,168,0.19,ci39266159,2020-09-05T17:35:21.040Z,"17km SSE of Lone Pine, CA"
2020-06-25T18:16:59.210Z,36.4508333,-117.9765,7.08,2.8,21,0.17,ci39266039,2020-09-05T17:35:20.040Z,"17km SSE of Lone Pine, CA"
2020-06-25T18:12:01.050Z,36.4491667,-117.9718333,4.34,2.85,22,0.18,ci39266015,2020-09-05T17:35:20.040Z,"18km SSE of Lone Pine, CA"
2020-06-25T16:25:11.770Z,36.4453333,-117.9633333,8.32,2.78,21,0.14,ci39496912,2020-09-05T17:35:20.040Z,"18km SSE of Lone Pine, CA"
2020-06-25T15:13:33.000Z,36.4763333,-117.971,6.73,2.8,19,0.16,ci39496744,2020-09-05T17:35:20.040Z,"15km SE of Lone Pine, CA"
2020-06-25T15:07:50.760Z,40.4551667,-124.4855,19.5,2.64,21,0.08,nc73416316,2020-09-05T17:35:20.040Z,"22km NW of Petrolia, CA"
2020-06-25T13:58:38.830Z,36.4395,-117.9603333,6.89,3.05,93,0.17,ci39496504,2020-09-05T17:35:20.040Z,"18km NNE of Olancha, CA"
2020-06-25T12:41:16.490Z,44.3904,-115.2095,11.19,2.5,26,0.82,us7000ab3u,2020-09-05T17:35:20.040Z,"28 km NW of Stanley, Idaho"
2020-06-25T11:09:43.792Z,44.2425,-114.9112,10,2.5,44,0.84,us7000ab10,2020-09-05T17:35:19.040Z,"3 km NE of Stanley, Idaho"
2020-06-25T10:34:27.730Z,36.4841667,-117.9705,6.53,3.47,114,0.2,ci39496160,2020-09-05T17:35:19.040Z,"14km SE of Lone Pine, CA"
2020-06-25T10:27:03.940Z,33.3626667,-116.2926667,12.59,2.84,26,0.16,ci39496144,2020-09-05T17:35:19.040Z,"14km NNE of Borrego Springs, CA"
2020-06-25T10:17:10.600Z,36.4441667,-117.968,6.86,2.95,18,0.17,ci39496120,2020-09-05T17:35:19.040Z,"18km SSE of Lone Pine, CA"
2020-06-25T10:11:46.772Z,44.4593,-115.1988,10,2.5,26,0.49,us7000aaw6,2020-09-05T17:35:19.040Z,"33 km NW of Stanley, Idaho"
2020-06-25T10:07:51.680Z,44.3671,-115.1914,10,2.5,32,0.66,us7000aavz,2020-09-05T17:35:19.040Z,"26 km NW of Stanley, Idaho"
2020-06-25T09:49:44.935Z,44.378,-115.1653,10,2.6,32,0.54,us7000abgf,2020-09-05T17:35:20.040Z,"25 km NW of Stanley, Idaho"
2020-06-25T08:18:30.850Z,36.4435,-117.964,6.71,2.67,21,0.16,ci39495976,2020-09-05T17:35:19.040Z,"18km NNE of Olancha, CA"
2020-06-25T07:17:51.432Z,44.3936,-115.1827,10,3,128,0.5,us7000aart,2020-09-05T17:35:19.040Z,"27 km NW of Stanley, Idaho"
2020-06-25T06:38:56.330Z,36.467,-117.9535,8.01,2.64,22,0.14,ci39495808,2020-09-05T17:35:19.040Z,"17km SE of Lone Pine, CA"
2020-06-25T05:20:59.627Z,44.3989,-115.1814,7.54,4.6,119,0.64,us7000aanf,2020-09-05T17:35:18.040Z,"27 km NW of Stanley, Idaho"
2020-06-25T04:42:35.670Z,36.4366667,-117.9625,6.79,2.74,21,0.17,ci39495592,2020-09-05T17:35:18.040Z,"18km NNE of Olancha, CA"
2020-06-25T04:09:07.470Z,38.7751667,-122.743,0.52,3.23,77,0.07,nc73415886,2020-09-05T17:35:18.040Z,"1km ESE of The Geysers, CA"
2020-06-25T01:50:21.060Z,36.4431667,-117.9716667,6.44,2.67,22,0.16,ci39495312,2020-09-05T17:35:18.040Z,"18km N of Olancha, CA"
